,budget,created_at,hourly_rate,id,is_active,is_project_manager,updated_at,project.code,project.id,project.name,task.id,task.name
182,,2018-11-21T19:16:18Z,,207910781,True,,2018-11-21T19:16:18Z,,18650700,Compute / Platform support,10911795,Writing
183,,2018-11-21T07:55:40Z,,207836209,True,,2018-11-21T07:55:40Z,,18946219,AIDA-Lloyds,10911795,Writing
184,,2018-11-21T07:55:40Z,,207836208,True,,2018-11-21T07:55:40Z,,18946219,AIDA-Lloyds,10925236,General
185,,2018-11-15T14:41:12Z,,207311985,True,,2018-11-15T14:41:12Z,,19174247,esig_builder,10375718,Project Management
186,,2018-11-15T14:41:12Z,,207311984,True,,2018-11-15T14:41:12Z,,19174247,esig_builder,10375716,Programming
187,,2018-11-15T10:56:36Z,,207291473,True,,2018-11-15T10:56:36Z,,19171979,LearnR Tutorial,10375718,Project Management
188,,2018-11-15T10:56:36Z,,207291472,True,,2018-11-15T10:56:36Z,,19171979,LearnR Tutorial,10375716,Programming
189,,2018-11-15T10:56:36Z,,207291471,True,,2018-11-15T10:56:36Z,,19171979,LearnR Tutorial,10375717,Marketing
190,,2018-11-15T10:56:36Z,,207291470,True,,2018-11-15T10:56:36Z,,19171979,LearnR Tutorial,10375715,Graphic Design
191,,2018-11-15T10:56:36Z,,207291469,True,,2018-11-15T10:56:36Z,,19171979,LearnR Tutorial,10375719,Business Development
192,,2018-11-14T10:52:15Z,,207165934,True,,2018-11-14T10:52:15Z,,18650675,Hut 23 team,10949942,Recruiting (including CV screening and interviewing)
193,,2018-11-13T18:56:32Z,,207096783,True,,2018-11-13T18:56:32Z,,18650675,Hut 23 team,10946217,New starter on-boarding
194,,2018-11-13T10:40:52Z,,207017045,True,,2018-11-13T10:40:52Z,,19058649,Nocell,10925236,General
195,,2018-11-12T11:08:24Z,,206879388,True,,2018-11-12T11:08:24Z,,18650700,Compute / Platform support,10375716,Programming
196,,2018-11-09T16:40:43Z,,206747815,True,,2018-11-09T16:40:43Z,,19119330,Time off in lieu (TOIL),10925236,General
197,,2018-11-09T16:39:58Z,,206747734,True,,2018-11-09T16:39:58Z,,19119316,Giving training and talks,10925236,General
198,,2018-11-09T16:39:14Z,,206747652,True,,2018-11-09T16:39:14Z,,19119306,DSG support,10925236,General
199,,2018-11-09T16:38:26Z,,206747539,True,,2018-11-09T16:38:26Z,,19119295,Ad hoc support,10925236,General
200,,2018-11-09T16:37:50Z,,206747389,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925228,Artifical intelligence
201,,2018-11-09T16:37:50Z,,206747387,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925227,Finance and economics
202,,2018-11-09T16:37:50Z,,206747385,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925226,Defence and security
203,,2018-11-09T16:37:50Z,,206747383,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925225,Public policy
204,,2018-11-09T16:37:50Z,,206747380,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925224,Health
205,,2018-11-09T16:37:50Z,,206747377,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925223,"Tools, Practices, and Systems"
206,,2018-11-09T16:37:50Z,,206747375,True,,2018-11-09T16:37:50Z,,19119287,Programme support,10925222,Data science for science and the humanities
207,,2018-11-09T16:37:49Z,,206747369,True,,2018-11-09T16:37:49Z,,19119287,Programme support,10925221,Data science at scale
208,,2018-11-09T16:37:49Z,,206747366,True,,2018-11-09T16:37:49Z,,19119287,Programme support,10925220,Urban analytics
209,,2018-11-09T16:37:49Z,,206747363,True,,2018-11-09T16:37:49Z,,19119287,Programme support,10925219,Data-centric engineering
210,,2018-11-09T16:32:07Z,,206741275,True,,2018-11-09T16:32:07Z,,19119208,"Programme Management: Tools, Practices, and Systems",10375718,Project Management
211,,2018-11-09T16:32:07Z,,206741274,True,,2018-11-09T16:32:07Z,,19119208,"Programme Management: Tools, Practices, and Systems",10375719,Business Development
212,,2018-11-09T16:02:11Z,,206732180,True,,2018-11-09T16:02:11Z,,18650735,Professional development,10607840,Attend conference
213,,2018-11-09T16:00:30Z,,206731976,True,,2018-11-09T16:00:30Z,,19118768,Team management,10375718,Project Management
214,,2018-11-09T16:00:30Z,,206731975,True,,2018-11-09T16:00:30Z,,19118768,Team management,10375716,Programming
215,,2018-11-09T16:00:30Z,,206731974,True,,2018-11-09T16:00:30Z,,19118768,Team management,10375717,Marketing
216,,2018-11-09T16:00:30Z,,206731973,True,,2018-11-09T16:00:30Z,,19118768,Team management,10375715,Graphic Design
217,,2018-11-09T16:00:30Z,,206731972,True,,2018-11-09T16:00:30Z,,19118768,Team management,10375719,Business Development
218,,2018-11-09T15:59:40Z,,206731813,True,,2018-11-09T15:59:40Z,,18650675,Hut 23 team,10924904,Team support
219,,2018-11-09T15:59:40Z,,206731812,True,,2018-11-09T15:59:40Z,,18650675,Hut 23 team,10924903,Team events
220,,2018-11-09T15:58:42Z,,206731710,True,,2018-11-09T15:58:42Z,,18650735,Professional development,10924898,Self-directed study
221,,2018-11-09T15:58:42Z,,206731709,True,,2018-11-09T15:58:42Z,,18650735,Professional development,10607839,Attend training event
222,,2018-11-09T15:58:42Z,,206731708,True,,2018-11-09T15:58:42Z,,18650735,Professional development,10924897,Personal projects and blue-skies work
223,,2018-11-09T15:58:42Z,,206731707,True,,2018-11-09T15:58:42Z,,18650735,Professional development,10924896,Conferences and seminars
224,,2018-11-07T20:19:22Z,,206488502,True,,2018-11-07T20:19:22Z,,18644291,AIDA,10911795,Writing
225,,2018-11-07T09:21:57Z,,206407751,True,,2018-11-07T09:21:57Z,,18946172,Coram,10906199,Meetings and presentations (including prep)
226,,2018-11-05T16:53:40Z,,205978635,True,,2018-11-05T16:53:40Z,,19058649,Nocell,10375718,Project Management
227,,2018-11-05T16:53:40Z,,205978633,True,,2018-11-05T16:53:40Z,,19058649,Nocell,10375716,Programming
228,,2018-11-05T16:53:40Z,,205978631,True,,2018-11-13T10:40:52Z,,19058649,Nocell,10375717,Marketing
229,,2018-11-05T16:53:40Z,,205978629,True,,2018-11-13T10:40:52Z,,19058649,Nocell,10375715,Graphic Design
230,,2018-11-05T16:53:40Z,,205978627,True,,2018-11-05T16:53:40Z,,19058649,Nocell,10375719,Business Development
231,,2018-11-01T14:38:13Z,,205629298,True,,2018-11-01T14:38:13Z,,18650735,Professional development,10859647,GOSH
232,,2018-10-25T12:56:32Z,,204705796,True,,2018-10-25T12:56:32Z,,18946187,Living With Machines,10787736,Imported from spreadsheet
233,,2018-10-25T12:56:08Z,,204705792,True,,2018-10-25T12:56:08Z,,18753163,Sickness,10787736,Imported from spreadsheet
234,,2018-10-25T12:55:31Z,,204705766,True,,2018-10-25T12:55:31Z,,18753173,Leave,10787736,Imported from spreadsheet
235,,2018-10-25T12:55:09Z,,204705762,True,,2018-10-25T12:55:09Z,R-TMF-001,18644680,AI for City Planning,10787736,Imported from spreadsheet
236,,2018-10-25T12:54:26Z,,204705679,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10787736,Imported from spreadsheet
237,,2018-10-25T12:54:06Z,,204705663,True,,2018-10-25T12:54:06Z,R-SIS-003,18945931,Network Comparison,10787736,Imported from spreadsheet
238,,2018-10-25T12:53:33Z,,204705659,True,,2018-10-25T12:53:33Z,,18946275,Misinformation,10787736,Imported from spreadsheet
239,,2018-10-25T12:53:13Z,,204705637,True,,2018-10-25T12:53:13Z,,18644652,DetectorChecker,10787736,Imported from spreadsheet
240,,2018-10-25T12:52:23Z,,204705523,True,,2018-10-25T12:52:23Z,,18644962,Reproducible Research,10787736,Imported from spreadsheet
241,,2018-10-25T12:50:52Z,,204705435,True,,2018-10-25T12:50:52Z,,18650675,Hut 23 team,10787736,Imported from spreadsheet
242,,2018-10-25T12:49:51Z,,204705360,True,,2018-10-25T12:49:51Z,,18650735,Professional development,10787736,Imported from spreadsheet
243,,2018-10-25T12:49:31Z,,204705330,True,,2018-10-25T12:49:31Z,,18946167,Probabilistic FEM,10787736,Imported from spreadsheet
244,,2018-10-25T12:49:11Z,,204705284,True,,2018-10-25T12:49:11Z,,18945780,ARC,10787736,Imported from spreadsheet
245,,2018-10-25T12:48:13Z,,204705154,True,,2018-10-25T12:48:13Z,,18946199,Safe Haven,10787736,Imported from spreadsheet
246,,2018-10-25T12:45:10Z,,204704684,True,,2018-10-25T12:45:10Z,R-INT-001,18266019,Sargasso (Intel Sparse),10787736,Imported from spreadsheet
247,,2018-10-25T12:41:39Z,,204704207,True,,2018-10-25T12:41:39Z,R-HSB-001,18644656,HSBC EDS,10787736,Imported from spreadsheet
248,,2018-10-25T12:35:43Z,,204703217,True,,2018-10-25T12:35:43Z,R-SAM-001,18946181,Samsung,10787736,Imported from spreadsheet
249,,2018-10-25T12:35:05Z,,204703158,True,,2018-10-25T12:35:05Z,R-NATS-001,18793805,NATS,10787736,Imported from spreadsheet
250,,2018-10-25T12:34:32Z,,204703134,True,,2018-10-25T12:34:32Z,R-LRF-001,18945950,MCGPU,10787736,Imported from spreadsheet
251,,2018-10-25T12:33:40Z,,204703097,True,,2018-10-25T12:33:40Z,R-IAG-001,18945702,BA (IAG),10787736,Imported from spreadsheet
252,,2018-10-25T12:31:20Z,,204702984,True,,2018-10-25T12:31:20Z,,18658196,PDQ,10787736,Imported from spreadsheet
253,,2018-10-25T12:26:06Z,,204702562,True,,2018-10-25T12:26:06Z,,18945918,BLUE,10787736,Imported from spreadsheet
254,,2018-10-25T12:25:39Z,,204702524,True,,2018-10-25T12:25:39Z,R-DST-TDA,18945741,Parallel TDA,10787736,Imported from spreadsheet
255,,2018-10-25T12:25:04Z,,204702476,True,,2018-10-25T12:25:04Z,R-DST-GUA,18945641,GUARD,10787736,Imported from spreadsheet
256,,2018-10-25T12:24:44Z,,204702460,True,,2018-10-25T12:24:44Z,R-DST-DDI,18946216,Domain Discovery,10787736,Imported from spreadsheet
257,,2018-10-25T12:23:50Z,,204702382,True,,2018-10-25T12:23:50Z,R-DST-MAR,18725372,Maru,10787736,Imported from spreadsheet
258,,2018-10-25T12:22:33Z,,204702330,True,,2018-10-25T12:22:33Z,,18644291,AIDA,10787736,Imported from spreadsheet
259,,2018-10-25T12:20:48Z,,204702287,True,,2018-10-25T12:20:48Z,,18946339,Chronotopic Cartographies,10787736,Imported from spreadsheet
260,,2018-10-25T12:16:38Z,,204701941,True,,2018-10-25T12:16:38Z,,18946339,Chronotopic Cartographies,10375718,Project Management
261,,2018-10-25T12:16:38Z,,204701939,True,,2018-10-25T12:16:38Z,,18946339,Chronotopic Cartographies,10375716,Programming
262,,2018-10-25T12:16:38Z,,204701937,True,,2018-10-25T12:16:38Z,,18946339,Chronotopic Cartographies,10375717,Marketing
263,,2018-10-25T12:16:38Z,,204701936,True,,2018-10-25T12:16:38Z,,18946339,Chronotopic Cartographies,10375715,Graphic Design
264,,2018-10-25T12:16:38Z,,204701935,True,,2018-10-25T12:16:38Z,,18946339,Chronotopic Cartographies,10375719,Business Development
265,,2018-10-25T12:11:36Z,,204701248,True,,2018-10-25T12:11:36Z,,18946275,Misinformation,10375718,Project Management
266,,2018-10-25T12:11:36Z,,204701247,True,,2018-10-25T12:11:36Z,,18946275,Misinformation,10375716,Programming
267,,2018-10-25T12:11:36Z,,204701244,True,,2019-02-06T16:35:59Z,,18946275,Misinformation,10375719,Business Development
268,,2018-10-25T12:07:30Z,,204700786,True,,2018-10-25T12:07:30Z,,18946219,AIDA-Lloyds,10375718,Project Management
269,,2018-10-25T12:07:30Z,,204700785,True,,2018-10-25T12:07:30Z,,18946219,AIDA-Lloyds,10375716,Programming
270,,2018-10-25T12:06:52Z,,204700751,True,,2018-10-25T12:06:52Z,R-DST-DDI,18946216,Domain Discovery,10375718,Project Management
271,,2018-10-25T12:06:52Z,,204700750,True,,2018-10-25T12:06:52Z,R-DST-DDI,18946216,Domain Discovery,10375716,Programming
272,,2018-10-25T12:06:52Z,,204700749,True,,2018-10-25T12:06:52Z,R-DST-DDI,18946216,Domain Discovery,10375717,Marketing
273,,2018-10-25T12:06:52Z,,204700748,True,,2018-10-25T12:06:52Z,R-DST-DDI,18946216,Domain Discovery,10375715,Graphic Design
274,,2018-10-25T12:06:52Z,,204700747,True,,2019-02-06T16:34:44Z,R-DST-DDI,18946216,Domain Discovery,10375719,Business Development
275,,2018-10-25T12:04:50Z,,204699980,True,,2018-10-25T12:04:50Z,,18946199,Safe Haven,10375718,Project Management
276,,2018-10-25T12:04:50Z,,204699979,True,,2018-10-25T12:04:50Z,,18946199,Safe Haven,10375716,Programming
277,,2018-10-25T12:04:50Z,,204699978,True,,2018-10-25T12:04:50Z,,18946199,Safe Haven,10375717,Marketing
278,,2018-10-25T12:04:50Z,,204699977,True,,2018-10-25T12:04:50Z,,18946199,Safe Haven,10375715,Graphic Design
279,,2018-10-25T12:04:50Z,,204699976,True,,2018-10-25T12:04:50Z,,18946199,Safe Haven,10375719,Business Development
280,,2018-10-25T12:02:56Z,,204699873,True,,2018-10-25T12:02:56Z,,18946187,Living With Machines,10375718,Project Management
281,,2018-10-25T12:02:56Z,,204699872,True,,2018-10-25T12:02:56Z,,18946187,Living With Machines,10375716,Programming
282,,2018-10-25T12:02:56Z,,204699871,True,,2018-10-25T12:02:56Z,,18946187,Living With Machines,10375717,Marketing
283,,2018-10-25T12:02:56Z,,204699870,True,,2018-10-25T12:02:56Z,,18946187,Living With Machines,10375715,Graphic Design
284,,2018-10-25T12:02:56Z,,204699869,True,,2018-10-25T12:02:56Z,,18946187,Living With Machines,10375719,Business Development
285,,2018-10-25T12:01:41Z,,204699801,True,,2018-10-25T12:01:41Z,R-SAM-001,18946181,Samsung,10375718,Project Management
286,,2018-10-25T12:01:41Z,,204699800,True,,2018-10-25T12:01:41Z,R-SAM-001,18946181,Samsung,10375716,Programming
287,,2018-10-25T12:01:41Z,,204699799,True,,2018-10-25T12:01:41Z,R-SAM-001,18946181,Samsung,10375717,Marketing
288,,2018-10-25T12:01:41Z,,204699798,True,,2018-10-25T12:01:41Z,R-SAM-001,18946181,Samsung,10375715,Graphic Design
289,,2018-10-25T12:01:41Z,,204699797,True,,2019-02-06T16:45:48Z,R-SAM-001,18946181,Samsung,10375719,Business Development
290,,2018-10-25T12:00:47Z,,204699742,True,,2018-10-25T12:00:47Z,,18946172,Coram,10375718,Project Management
291,,2018-10-25T12:00:47Z,,204699741,True,,2018-10-25T12:00:47Z,,18946172,Coram,10375716,Programming
292,,2018-10-25T11:59:20Z,,204699707,True,,2018-10-25T11:59:20Z,,18946167,Probabilistic FEM,10375718,Project Management
293,,2018-10-25T11:59:20Z,,204699706,True,,2018-10-25T11:59:20Z,,18946167,Probabilistic FEM,10375716,Programming
294,,2018-10-25T11:59:20Z,,204699705,True,,2018-10-25T11:59:20Z,,18946167,Probabilistic FEM,10375717,Marketing
295,,2018-10-25T11:59:20Z,,204699704,True,,2018-10-25T11:59:20Z,,18946167,Probabilistic FEM,10375715,Graphic Design
296,,2018-10-25T11:59:20Z,,204699703,True,,2018-10-25T11:59:20Z,,18946167,Probabilistic FEM,10375719,Business Development
297,,2018-10-25T11:28:50Z,,204697913,True,,2018-10-25T11:28:50Z,R-LRF-001,18945950,MCGPU,10375718,Project Management
298,,2018-10-25T11:28:50Z,,204697912,True,,2018-10-25T11:28:50Z,R-LRF-001,18945950,MCGPU,10375716,Programming
299,,2018-10-25T11:28:50Z,,204697911,True,,2018-10-25T11:28:50Z,R-LRF-001,18945950,MCGPU,10375717,Marketing
300,,2018-10-25T11:28:50Z,,204697910,True,,2018-10-25T11:28:50Z,R-LRF-001,18945950,MCGPU,10375715,Graphic Design
301,,2018-10-25T11:28:50Z,,204697909,True,,2018-10-25T11:28:50Z,R-LRF-001,18945950,MCGPU,10375719,Business Development
302,,2018-10-25T11:26:27Z,,204697767,True,,2018-10-25T11:26:27Z,R-SIS-003,18945931,Network Comparison,10375718,Project Management
303,,2018-10-25T11:26:27Z,,204697766,True,,2018-10-25T11:26:27Z,R-SIS-003,18945931,Network Comparison,10375716,Programming
304,,2018-10-25T11:26:27Z,,204697765,True,,2018-10-25T11:26:27Z,R-SIS-003,18945931,Network Comparison,10375717,Marketing
305,,2018-10-25T11:26:27Z,,204697764,True,,2018-10-25T11:26:27Z,R-SIS-003,18945931,Network Comparison,10375715,Graphic Design
306,,2018-10-25T11:26:27Z,,204697763,True,,2018-10-25T11:26:27Z,R-SIS-003,18945931,Network Comparison,10375719,Business Development
307,,2018-10-25T11:25:23Z,,204697672,True,,2018-10-25T11:25:23Z,,18945918,BLUE,10375718,Project Management
308,,2018-10-25T11:25:23Z,,204697671,True,,2018-10-25T11:25:23Z,,18945918,BLUE,10375716,Programming
309,,2018-10-25T11:25:23Z,,204697670,True,,2018-10-25T11:25:23Z,,18945918,BLUE,10375717,Marketing
310,,2018-10-25T11:25:23Z,,204697669,True,,2018-10-25T11:25:23Z,,18945918,BLUE,10375715,Graphic Design
311,,2018-10-25T11:25:23Z,,204697668,True,,2018-10-25T11:25:23Z,,18945918,BLUE,10375719,Business Development
312,,2018-10-25T11:05:07Z,,204696275,True,,2018-10-25T11:05:07Z,,18945780,ARC,10375718,Project Management
313,,2018-10-25T11:05:07Z,,204696274,True,,2018-10-25T11:05:07Z,,18945780,ARC,10375716,Programming
314,,2018-10-25T11:05:07Z,,204696273,True,,2018-10-25T11:05:07Z,,18945780,ARC,10375717,Marketing
315,,2018-10-25T11:05:07Z,,204696272,True,,2018-10-25T11:05:07Z,,18945780,ARC,10375715,Graphic Design
316,,2018-10-25T11:05:07Z,,204696271,True,,2019-02-06T16:15:00Z,,18945780,ARC,10375719,Business Development
317,,2018-10-25T10:58:36Z,,204695815,True,,2018-10-25T10:58:36Z,R-DST-TDA,18945741,Parallel TDA,10375718,Project Management
318,,2018-10-25T10:58:36Z,,204695814,True,,2018-10-25T10:58:36Z,R-DST-TDA,18945741,Parallel TDA,10375716,Programming
319,,2018-10-25T10:54:55Z,,204695303,True,,2018-10-25T10:54:55Z,R-IAG-001,18945702,BA (IAG),10375718,Project Management
320,,2018-10-25T10:54:55Z,,204695302,True,,2018-10-25T10:54:55Z,R-IAG-001,18945702,BA (IAG),10375716,Programming
321,,2018-10-25T10:54:55Z,,204695301,True,,2018-10-25T10:54:55Z,R-IAG-001,18945702,BA (IAG),10375717,Marketing
322,,2018-10-25T10:54:55Z,,204695300,True,,2018-10-25T10:54:55Z,R-IAG-001,18945702,BA (IAG),10375715,Graphic Design
323,,2018-10-25T10:54:55Z,,204695299,True,,2018-10-25T10:54:55Z,R-IAG-001,18945702,BA (IAG),10375719,Business Development
324,,2018-10-25T10:46:23Z,,204694883,True,,2018-10-25T10:46:23Z,R-DST-GUA,18945641,GUARD,10375718,Project Management
325,,2018-10-25T10:46:23Z,,204694882,True,,2018-10-25T10:46:23Z,R-DST-GUA,18945641,GUARD,10375716,Programming
326,,2018-10-09T14:27:15Z,,203090906,True,,2018-11-01T14:39:27Z,R-NATS-001,18793805,NATS,10375718,Project Management
327,,2018-10-09T14:27:15Z,,203090904,True,,2018-11-01T14:39:27Z,R-NATS-001,18793805,NATS,10375716,Programming
328,,2018-10-04T12:36:34Z,,202661000,True,,2018-10-04T12:36:34Z,,18753173,Leave,10665526,Leave
329,,2018-10-04T12:35:28Z,,202660942,True,,2018-10-04T12:35:28Z,,18753163,Sickness,10665521,Sickness
330,,2018-10-02T14:03:07Z,,202375339,True,,2018-10-02T14:03:07Z,R-DST-MAR,18725372,Maru,10375718,Project Management
331,,2018-10-02T14:03:07Z,,202375338,True,,2018-10-02T14:03:07Z,R-DST-MAR,18725372,Maru,10375716,Programming
332,,2018-10-01T12:05:26Z,,202149410,True,,2018-10-01T12:05:26Z,,18650735,Professional development,10638208,Reading/learning
333,,2018-10-01T12:05:26Z,,202149409,True,,2018-10-01T12:05:26Z,,18650735,Professional development,10638207,Attend seminar
334,,2018-09-26T09:01:34Z,,201702443,True,,2018-09-26T09:01:34Z,,18650735,Professional development,10612440,Institute support
335,,2018-09-26T09:01:34Z,,201702442,True,,2018-09-26T09:01:34Z,,18650735,Professional development,10612439,AIrsenal
336,,2018-09-26T08:43:40Z,,201699778,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10375718,Project Management
337,,2018-09-26T08:43:40Z,,201699777,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10375716,Programming
338,,2018-09-26T08:43:40Z,,201699776,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10375717,Marketing
339,,2018-09-26T08:43:40Z,,201699775,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10375715,Graphic Design
340,,2018-09-26T08:43:40Z,,201699774,True,,2018-11-01T17:18:20Z,R-INT-001,18658281,Crypto Federated Learning (SHEEP),10375719,Business Development
341,,2018-09-26T08:32:04Z,,201698885,True,,2018-09-26T08:32:04Z,,18658196,PDQ,10375718,Project Management
342,,2018-09-26T08:32:04Z,,201698884,True,,2019-01-30T10:04:52Z,,18658196,PDQ,10375716,Programming
343,,2018-09-26T08:32:04Z,,201698883,True,,2018-09-26T08:32:04Z,,18658196,PDQ,10375717,Marketing
344,,2018-09-26T08:32:04Z,,201698882,True,,2018-09-26T08:32:04Z,,18658196,PDQ,10375715,Graphic Design
345,,2018-09-26T08:32:04Z,,201698881,True,,2018-09-26T08:32:04Z,,18658196,PDQ,10375719,Business Development
346,,2018-09-25T16:51:38Z,,201447676,True,,2018-09-25T16:51:38Z,,18650675,Hut 23 team,10607866,Admin
347,,2018-09-25T09:16:33Z,,201389149,True,,2018-09-25T09:16:33Z,,18644962,Reproducible Research,10375718,Project Management
348,,2018-09-25T09:16:33Z,,201389148,True,,2018-09-25T09:16:33Z,,18644962,Reproducible Research,10375716,Programming
349,,2018-09-25T08:45:08Z,,201386456,True,,2018-09-25T08:45:08Z,R-TMF-001,18644680,AI for City Planning,10375718,Project Management
350,,2018-09-25T08:45:08Z,,201386455,True,,2018-09-25T08:45:08Z,R-TMF-001,18644680,AI for City Planning,10375716,Programming
351,,2018-09-25T08:41:52Z,,201386271,True,,2018-09-25T08:41:52Z,R-HSB-001,18644656,HSBC EDS,10375718,Project Management
352,,2018-09-25T08:41:52Z,,201386270,True,,2018-09-25T08:41:52Z,R-HSB-001,18644656,HSBC EDS,10375716,Programming
353,,2018-09-25T08:41:52Z,,201386269,True,,2018-09-25T08:41:52Z,R-HSB-001,18644656,HSBC EDS,10375717,Marketing
354,,2018-09-25T08:41:52Z,,201386268,True,,2018-09-25T08:41:52Z,R-HSB-001,18644656,HSBC EDS,10375715,Graphic Design
355,,2018-09-25T08:41:52Z,,201386267,True,,2019-02-06T16:49:46Z,R-HSB-001,18644656,HSBC EDS,10375719,Business Development
356,,2018-09-25T08:41:24Z,,201386247,True,,2018-09-25T08:41:24Z,,18644652,DetectorChecker,10375718,Project Management
357,,2018-09-25T08:41:24Z,,201386246,True,,2018-09-25T08:41:24Z,,18644652,DetectorChecker,10375716,Programming
358,,2018-09-25T08:41:24Z,,201386245,True,,2018-09-25T08:41:24Z,,18644652,DetectorChecker,10375717,Marketing
359,,2018-09-25T08:41:24Z,,201386244,True,,2018-09-25T08:41:24Z,,18644652,DetectorChecker,10375715,Graphic Design
360,,2018-09-25T08:41:24Z,,201386243,True,,2018-09-25T08:41:24Z,,18644652,DetectorChecker,10375719,Business Development
361,,2018-09-25T07:56:17Z,,201383131,True,,2018-09-25T07:56:17Z,,18644291,AIDA,10375718,Project Management
362,,2018-09-25T07:56:17Z,,201383130,True,,2018-09-25T07:56:17Z,,18644291,AIDA,10375716,Programming
363,,2018-09-25T07:56:17Z,,201383128,True,,2018-09-25T07:56:17Z,,18644291,AIDA,10375715,Graphic Design
364,,2018-09-25T07:56:17Z,,201383127,True,,2019-02-06T16:14:46Z,,18644291,AIDA,10375719,Business Development
365,,2018-08-16T13:09:04Z,,197483474,True,,2018-08-16T13:09:04Z,R-INT-001,18266019,Sargasso (Intel Sparse),10376536,Report
366,,2018-08-16T10:57:43Z,,197474307,True,,2018-08-16T10:57:43Z,R-INT-001,18266019,Sargasso (Intel Sparse),10375718,Project Management
367,,2018-08-16T10:57:43Z,,197474306,True,,2018-08-16T10:57:43Z,R-INT-001,18266019,Sargasso (Intel Sparse),10375716,Programming
